seq.ID	lib.ID	date.seq.run	machine	lane
NZADIUSG	LB99_H05	220815	A01147	3
NZDDOHYE	LB32_F04	210921	A01059	4
NZGGZPHE	LB129_C03	220815	A01147	2
NZLARUBT	LB25_D06	210921	A01059	2
NZUPKATA	LB75_B04	210921	A01059	2
OAFOLOVV	LB60_F08	211013	A01059	1
OAHUSIHX	LB85_H09	220815	A01147	2
OATUCGPC	LB56_D06	210921	A01059	1
OBFMRFFI	LB92_E04	220815	A01147	1
OBOVBIWP	LB85_E09	220815	A01147	2
OCBSWHDG	LB5_G08	210430	A01059	2
OCVTLZFM	LB27_H05	210921	A01059	3
ODDHMIXQ	LB122_C02	220815	A01147	1
ODDVSZJE	LB85_B04	220815	A01147	2
ODGUMBOP	LB56_C11	210921	A01059	1
ODLRQEME	LB126_G05	220915	A01147	2
ODOCGPIP	LB70_H10	211013	A01059	1
ODOHTHTF	LB20_F06	210430	A01059	2
ODRVHUGD	LB85_G04	220815	A01147	2
ODTEUCTM	LB77_H05	211001	A01059	3
ODUNQNIU	LB129_H12	220815	A01147	2
OECQTGWZ	LB4_B05	210430	A01059	2
OEIZBAHL	LB122_F02	220815	A01147	1
OEPVJDGT	LB20_A01	210430	A01059	4
OEXMYFTA	LB15_E01	210505	A01059	1
OFKHBFND	LB54_D05	211013	A01059	4
OFRKXQRM	LB27_E09	210921	A01059	3
OFUPGGTO	LB37_A08	211001	A01059	4
OFWDJKRB	LB31_E03	211109	A01059	2
OFXGWSQL	LB17_G04	210921	A01059	1
OGGZAXMU	LB122_F01	220815	A01147	1
OGLEBMAD	LB5_A08	210430	A01059	2
OHBBGXVQ	LB51_H06	211001	A01059	2
OHDMKMUN	LB73_A09	211013	A01059	2
OHPBSHHI	LB15_F01	210505	A01059	1
OIFCYPWI	LB37_H09	211001	A01059	4
OIHKOBJY	LB51_E04	211001	A01059	2
OIOIHEUF	LB73_G06	211013	A01059	2
OIVLLBSB	LB92_B07	220815	A01147	1
OIYVULBK	LB83_A06	211013	A01059	4
OKNPFTGQ	LB129_G09	220815	A01147	2
OKRIVAQK	LB6_B01	210430	A01059	3
OLBLDBZZ	LB80_F07	211013	A01059	3
OLJHITOJ	LB70_E03	211013	A01059	1
OLXCIGUM	LB6_D01	210430	A01059	3
OMBPRFKE	LB5_G12	210430	A01059	2
OMDHMRKL	LB80_A06	211013	A01059	3
OMGICMKQ	LB37_F06	211109	A01059	2
OMWWKIAI	LB3_H06	210430	A01059	1
ONVEVNDW	LB129_A01	220815	A01147	2
ONWSCFZN	LB118_C07	220915	A01147	4
ONXLTGZT	LB12_E03	210430	A01059	3
OOCJPYMC	LB122_D11	220815	A01147	1
OODCGCSP	LB52_D11	211001	A01059	1
OOLMZHAZ	LB85_G01	220815	A01147	2
OONZBJVU	LB29_C05	210921	A01059	3
OORPDCBH	LB5_H12	210430	A01059	2
OPFQFIIX	LB122_B01	220815	A01147	1
OPLMLHOE	LB11_A07	210430	A01059	1
OPMSBKJK	LB102_F06	220915	A01147	1
OPXRZDEV	LB6_A10	210430	A01059	3
OQHNHFYI	LB63_D10	211001	A01059	1
OQJXFMDP	LB54_C04	211013	A01059	4
OQLHCVYG	LB77_G11	211001	A01059	3
OQOAXFRQ	LB9_H05	210430	A01059	4
OQOWDPWJ	LB108_B09	220815	A01147	4
OQRAWGXU	LB25_D05	210921	A01059	2
ORBIEDUG	LB81_H07	211001	A01059	2
ORMAZIAC	LB56_A10	210921	A01059	1
OROFIRLC	LB122_C11	220815	A01147	1
ORRKSPVS	LB85_H03	220815	A01147	2
ORSQJFSC	LB81_B05	211001	A01059	2
ORZODCZV	LB11_A07	210505	A01059	1
OSCEBCHC	LB42_H05	211013	A01059	2
OSGFBBEG	LB70_E08	211013	A01059	1
OSOUZTTZ	LB12_G03	210430	A01059	3
OSUFJRNY	LB85_C09	220815	A01147	2
OSYAWYXF	LB111_B09	220915	A01147	4
OSZAHNCT	LB115_D08	220915	A01147	1
OSZKUGAA	LB70_G06	211013	A01059	1
OTADDACD	LB130_E11	220915	A01147	2
OTNJPTPH	LB99_H07	220815	A01147	3
OTPULHBU	LB111_A08	220915	A01147	4
OTSNXHLA	LB81_F10	211001	A01059	2
OUEHQNZZ	LB80_B12	211013	A01059	3
OUOAQJVI	LB4_A04	210430	A01059	2
OUXPSDTI	LB68_C01	211001	A01059	4
OUZRFCIU	LB104_D04	220915	A01147	1
OVDIQGTR	LB109_A07	220815	A01147	4
OVMDNHEU	LB24_G04	211013	A01059	4
OVTXFLTX	LB73_H01	211013	A01059	2
OVUSVFLA	LB2_C05	210430	A01059	1
OVVQLWVZ	LB9_C02	210430	A01059	4
OVXVMOZI	LB84_B09	220815	A01147	1
OWVNNYUB	LB115_F09	220915	A01147	1
OXKJJLII	LB128_H09	220915	A01147	3
OXKSGNIQ	LB10_H04	210430	A01059	4
OXLHNCPS	LB129_E09	220815	A01147	2
OXLNKGYK	LB121_A08	220915	A01147	2
OXPOOFYW	LB11_C06	210430	A01059	3
OXRBCFDE	LB14_B01	210430	A01059	2
OXRVJXGF	LB20_E10	210430	A01059	1
OYBBQSHG	LB9_C04	210430	A01059	4
OYCNXQLW	LB115_A09	220915	A01147	1
OYIGSZJW	LB104_C05	220915	A01147	1
OYKBGEJA	LB12_F06	210430	A01059	3
OYKJISQG	LB129_C12	220815	A01147	2
OYKOKKTY	LB29_H09	210921	A01059	3
OYZHGITY	LB77_E12	211001	A01059	3
OZOIBXSI	LB68_A06	211001	A01059	4
PAEBKFOS	LB44_A07	210921	A01059	3
PAKKSTXD	LB77_H08	211001	A01059	3
PAKQNKER	LB56_C04	210921	A01059	1
PAMVQBOE	LB42_C05	211013	A01059	2
PAOZNFVS	LB118_D10	220915	A01147	4
PATUWTLM	LB121_B07	220915	A01147	2
PAYJIVOX	LB32_A06	210921	A01059	4
PAYTBRCE	LB118_D08	220915	A01147	4
PBNPWFDO	LB12_A04	210430	A01059	3
PBOVAPUE	LB68_D07	211001	A01059	4
PBQDIFCW	LB25_B09	210921	A01059	2
PBUZREYS	LB47_D08	210921	A01059	4
PCFMGTYY	LB108_D04	220815	A01147	4
PCHAKWUK	LB12_H01	210430	A01059	3
PDBPIKZG	LB77_B03	211001	A01059	3
PDPUUUNF	LB12_C06	210430	A01059	3
PDVGJTNK	LB128_F03	220915	A01147	3
PDVIWLKY	LB108_D06	220815	A01147	4
PDXSLPCN	LB33_G05	210921	A01059	4
PEDLUUDF	LB6_H07	210430	A01059	3
PEGSNVLD	LB126_G08	220915	A01147	2
PEILSNJA	LB102_E04	220915	A01147	1
PEKVMCFF	LB115_C04	220915	A01147	1
PELBAGYF	LB5_C11	210430	A01059	2
PEMLDPVX	LB15_H08	210505	A01059	1
PENRTXWP	LB63_E12	211001	A01059	1
PEPNYCXB	LB50_B08	211001	A01059	2
PFCATACH	LB33_E05	210921	A01059	4
PFDIUJXF	LB82_A04	211013	A01059	4
PFIAUMCQ	LB83_F03	211013	A01059	4
PFITEALE	LB73_B02	211013	A01059	2
PFKQNVBT	LB77_A08	211001	A01059	3
PFLOURNW	LB68_A04	211001	A01059	4
PFNDVKJE	LB31_D07	211001	A01059	3
PFZLOCRJ	LB31_H07	211001	A01059	3
PGBKSRQH	LB84_H06	220815	A01147	1
PGPRZTZF	LB42_F07	211013	A01059	2
PHEGEFRA	LB85_D04	220815	A01147	2
PHJFUOGZ	LB77_F01	211001	A01059	3
PHLTEJVP	LB22_C07	210921	A01059	2
PHTRVBAF	LB81_G07	211001	A01059	2
PHWWSWEG	LB31_H03	211001	A01059	3
PHYECYTQ	LB131_C08	220915	A01147	3
PHYGBPRI	LB63_H01	211001	A01059	1
PIHNSNEP	LB68_H06	211001	A01059	4
PIRQXAMV	LB80_D02	211013	A01059	3
PIYAVXAY	LB81_A11	211001	A01059	2
PIYBTEGF	LB109_D05	220815	A01147	4
PJCTASWF	LB129_H02	220815	A01147	2
PJHCNVLY	LB73_B05	211013	A01059	2
PJJACHIH	LB75_G02	210921	A01059	2
PJOEFSEN	LB42_D09	211013	A01059	2
PJRWHQAL	LB70_F12	211013	A01059	1
PJSTPPCO	LB118_H12	220915	A01147	4
PJWNUNDU	LB42_A09	211013	A01059	2
PJYJXCRK	LB32_C06	210921	A01059	4
PKDQYXGG	LB97_G08	220815	A01147	4
PKIKDLIX	LB33_E06	210921	A01059	4
PKNJOMJY	LB129_F11	220815	A01147	2
PKRFKWVP	LB129_B04	220815	A01147	2
PLDZAKJB	LB31_B03	211109	A01059	1
PLRIXTBY	LB56_C02	210921	A01059	1
PLXHHJDI	LB75_E09	210921	A01059	2
PMCONVWH	LB31_A10	211001	A01059	3
PMMCENUU	LB111_H09	220915	A01147	4
PNKFPPJJ	LB87_A02	220815	A01147	3
PNRFUWYY	LB27_F06	210921	A01059	3
PNXQKJDO	LB85_D10	220815	A01147	2
PNZZOUWK	LB11_B03	210430	A01059	3
PODBYKMK	LB63_D01	211001	A01059	1
PODWDHON	LB37_D07	211001	A01059	4
POHLJVHN	LB81_H06	211001	A01059	2
POWJUHLO	LB56_D03	210921	A01059	1
PPAIASTB	LB11_D04	210430	A01059	3
PPMQXUEJ	LB54_F04	211013	A01059	4
PPNAMKXG	LB85_E06	220815	A01147	2
PPNVIIEF	LB56_C09	210921	A01059	1
PPWFMFAK	LB75_H09	210921	A01059	2
PPYMVODD	LB80_A10	211013	A01059	3
PQIDWGLJ	LB39_G07	211013	A01059	2
PQTFLUSL	LB75_A05	210921	A01059	2
PRCLNDFA	LB54_C08	211013	A01059	4
PRCSPSOI	LB132_D05	220915	A01147	4
PRHJZJUQ	LB77_A05	211001	A01059	3
PRQZMXSG	LB9_E01	210430	A01059	4
PRSQHZLQ	LB54_E07	211013	A01059	4
PSCUZBMG	LB52_H11	211001	A01059	1
PSDOXGAB	LB9_G05	210430	A01059	4
PSDVGRSH	LB126_F07	220915	A01147	2
PSFOTYJW	LB96_F07	220815	A01147	4
PSNNKAEH	LB44_D08	210921	A01059	3
PSQGBYPF	LB63_F09	211001	A01059	1
PSVSAQVU	LB122_D09	220815	A01147	1
PTCJADBO	LB68_H04	211001	A01059	4
PTDRHKRA	LB68_B03	220915	A01147	4
PTINRNCV	LB68_G04	211001	A01059	4
PTTGZNVU	LB97_F06	220815	A01147	4
PUEAKHQL	LB6_A03	210430	A01059	3
PURLTQFY	LB70_D06	211013	A01059	1
PUTUXRIP	LB54_C06	211013	A01059	4
PUUMJNCJ	LB63_G11	211001	A01059	1
PUVHVLPW	LB52_F06	211001	A01059	1
PVCBURWT	LB11_B05	210430	A01059	3
PVCVIKBA	LB118_E10	220915	A01147	4
PVDTDIFH	LB81_D11	211001	A01059	2
PVIKJYHU	LB68_G01	211001	A01059	4
PVNKPCWX	LB8_B03	210505	A01059	1
PVPMNWLK	LB6_D07	210430	A01059	3
PVXLPILU	LB84_A09	220815	A01147	1
PWBFQQSK	LB92_F04	220815	A01147	1
PWBLJMMV	LB87_C09	220815	A01147	3
PWGPUYYS	LB80_F04	211013	A01059	3
PWIHIXED	LB122_C04	220815	A01147	1
PWLEDPMP	LB9_B04	210430	A01059	4
PWMDJFMX	LB121_C08	220915	A01147	2
PWTFSZXO	LB4_A03	210430	A01059	2
PWVRTZWH	LB6_H10	210430	A01059	3
PWYMNAQQ	LB118_G09	220915	A01147	4
PWZLPZGV	LB5_A12	210430	A01059	2
PXBFVLKE	LB87_G11	220815	A01147	3
PXENXNZX	LB87_D10	220815	A01147	3
PXFCXCIF	LB6_G09	210430	A01059	3
PXHNQJFB	LB10_D02	210505	A01059	2
PXQIJYMD	LB80_H05	211013	A01059	3
PXSBZZXE	LB75_E07	210921	A01059	2
PXTKJWKX	LB109_F07	220815	A01147	4
PXUUVHCK	LB102_A09	220915	A01147	1
PXVRXGRQ	LB75_B05	210921	A01059	2
PXVTWTNI	LB101_A07	220815	A01147	3
PXWZLEJV	LB128_D02	220915	A01147	3
PXZADUFG	LB80_A12	211013	A01059	3
PYAFQQQR	LB85_A05	220815	A01147	2
PYBEDWRK	LB97_G09	220815	A01147	4
PYBIBWYD	LB122_C12	220815	A01147	1
PYJQAAWS	LB73_G09	211013	A01059	2
PYMYDVZO	LB56_B10	210921	A01059	1
PYNFAITW	LB126_D09	220915	A01147	2
PYRLCTFN	LB108_B08	220815	A01147	4
PYWQNEYI	LB128_G02	220915	A01147	3
PZBVSNHT	LB129_E10	220815	A01147	2
PZCAFMHM	LB63_G06	211001	A01059	1
PZDGMKZU	LB60_C12	211013	A01059	1
PZPTWYIS	LB109_H05	220815	A01147	4
PZZREJKO	LB50_H08	211001	A01059	2
QAHHXTZU	LB12_B03	210430	A01059	3
QAJTDLGN	LB101_F08	220815	A01147	3
QALIMXXB	LB68_A05	211001	A01059	4
QAOJKERS	LB50_G05	211001	A01059	2
QAQUNSEE	LB56_E01	210921	A01059	1
QAXAIYES	LB52_C01	211001	A01059	1
QBLUAQES	LB9_G04	210505	A01059	2
QBOJYFSP	LB56_F04	210921	A01059	1
QBYBAIKV	LB83_D05	211013	A01059	4
QBZMUHTC	LB56_B06	210921	A01059	1
QCERTWAA	LB128_A03	220915	A01147	3
QCGANOWW	LB92_H04	220815	A01147	1
QCQUQVJI	LB50_H07	211001	A01059	2
QCSHLPUA	LB87_B12	220815	A01147	3
QCTOEIJF	LB99_E08	220815	A01147	3
QCZVZYME	LB15_E09	210430	A01059	1
QDPZYQPV	LB37_G06	211001	A01059	4
QDXCBWZS	LB20_C06	210430	A01059	3
QEEJCWFV	LB75_C09	210921	A01059	2
QEHZLKNU	LB6_B11	210430	A01059	3
QEMJRDCB	LB129_B01	220815	A01147	2
QEQMGBLS	LB96_G07	220815	A01147	4
QESPFMKE	LB85_A01	220815	A01147	2
QEXBFWDR	LB52_C11	211001	A01059	1
QFIKFSST	LB5_F10	210430	A01059	2
QFPZQDQZ	LB80_B03	211013	A01059	3
QFVMLPHW	LB27_A09	210921	A01059	3
QFXHERYZ	LB17_G06	210921	A01059	1
QFZZXVJM	LB85_F10	220815	A01147	2
QGDLGUTL	LB24_G06	211013	A01059	4
QGJXJVDM	LB121_G07	220915	A01147	2
QGNRZGMN	LB68_H11	211001	A01059	4
QGWZPUMJ	LB84_G07	220815	A01147	1
QGZEKPLA	LB17_H01	210921	A01059	1
QGZQYEAC	LB37_A08	211109	A01059	2
QHBNTAGP	LB50_A08	211001	A01059	2
QHERSABE	LB121_G06	220915	A01147	2
QHFKBZUD	LB82_F06	211001	A01059	3
QHLELQHD	LB122_D08	220815	A01147	1
QIBGVZXK	LB10_A04	210430	A01059	4
QIEZWPZE	LB108_G06	220815	A01147	4
QIPTVFPX	LB47_B12	210921	A01059	4
QIZMKJZS	LB2_E03	210430	A01059	1
QJDGMBTR	LB83_B04	211013	A01059	4
QJIGUGER	LB84_G05	220815	A01147	1
QKHNWMMB	LB108_B04	220815	A01147	4
QKIPEKYM	LB42_C04	211013	A01059	2
QKVXCQLH	LB108_H06	220815	A01147	4
QLCQBYYD	LB25_H09	210921	A01059	2
QLMDNJIQ	LB19_H07	210921	A01059	1
QLYDLMYC	LB20_B03	210505	A01059	2
QMAJEQCD	LB10_B03	210430	A01059	4
QMDKFIMJ	LB63_A04	211109	A01059	2
QMDZMUZM	LB22_C09	210921	A01059	2
QMLISZIG	LB99_B08	220815	A01147	3
QMPFASNE	LB6_D04	210430	A01059	3
QMRKCRHC	LB129_E11	220815	A01147	2
QNCFYSHB	LB129_B06	220815	A01147	2
QNDRAHHT	LB24_H09	211013	A01059	4
QNJNMQZA	LB80_C09	211013	A01059	3
QNQHPLIH	LB81_A06	211001	A01059	2
QNWGCKFH	LB75_F10	210921	A01059	2
QNWQPECP	LB129_D02	220815	A01147	2
QNXTBNLW	LB80_E09	211013	A01059	3
QOEEUMAA	LB73_H02	211013	A01059	2
QOHOOCKY	LB104_E04	220915	A01147	1
QOWZXQKH	LB83_F06	211013	A01059	4
QOXDYECA	LB96_G08	220815	A01147	4
QPJWMSJW	LB80_D03	211013	A01059	3
QPKCSWPX	LB96_D07	220815	A01147	4
QPSBOHRT	LB82_C04	211013	A01059	4
QPSVABHY	LB15_D02	210505	A01059	1
QQEGOKSZ	LB97_D05	220815	A01147	4
QQFWIIBD	LB11_E05	210430	A01059	3
QRDSZIWX	LB3_F01	210430	A01059	1
QRIFAVQS	LB73_D10	211013	A01059	2
QRKDZDDI	LB118_F01	220915	A01147	4
QRLOHTKE	LB25_D07	210921	A01059	2
QRLSFGOZ	LB25_D06	211109	A01059	2
QRLWMBXA	LB83_C02	211013	A01059	4
QRNFZSBH	LB101_B08	220815	A01147	3
QSASSIGP	LB20_G04	210430	A01059	1
QSIEDDAP	LB63_A06	211001	A01059	1
QSSMKSNM	LB20_B07	210430	A01059	1
QTCGWAWX	LB126_B07	220915	A01147	2
QTKQIVCU	LB97_F04	220815	A01147	4
QTOUUUYJ	LB85_H02	220815	A01147	2
QTSHGWBV	LB31_B09	211001	A01059	3
QTSXALVF	LB115_E06	220915	A01147	1
QUENPFAP	LB17_C06	211109	A01059	1
QUGMYNKR	LB5_B11	210430	A01059	2
QUNZHBVW	LB68_B12	211001	A01059	4
QUPFJJUX	LB33_D07	210921	A01059	4
QUUBZBFR	LB108_F09	220815	A01147	4
QUVBQTWR	LB15_F09	210430	A01059	1
QVFZHKCD	LB75_H07	210921	A01059	2
QVSDVSDC	LB15_C04	210430	A01059	1
QVXKFZHF	LB60_D03	211013	A01059	1
QWKCBNIF	LB118_H03	220915	A01147	4
QWSPQXXZ	LB33_F09	211109	A01059	2
QXGZANKA	LB96_E09	220815	A01147	4
QXIIDCDP	LB6_A06	210430	A01059	3
QXNHTKWR	LB27_B06	210921	A01059	3
QYERFKNP	LB4_B02	210430	A01059	2
QYUIHNHN	LB111_A07	220915	A01147	4
QYVYWZXW	LB73_G04	211013	A01059	2
QZDWQERE	LB129_B05	220815	A01147	2
QZICTLSO	LB75_D04	210921	A01059	2
QZPANBDA	LB108_C05	220815	A01147	4
RAHHARJN	LB20_D02	210430	A01059	3
RAJRRQBF	LB13_B06	210430	A01059	2
RAKQIJUF	LB20_E07	210430	A01059	1
RAMBLRPX	LB115_H02	220915	A01147	1
RANAJDMZ	LB39_F09	211013	A01059	2
RANTOCKY	LB54_G07	211013	A01059	4
RBCFGDCC	LB6_E03	210430	A01059	3
RBEWMGJY	LB96_C06	220815	A01147	4
RBJVSAKD	LB115_F02	220915	A01147	1
RBMTNJJI	LB129_F10	220815	A01147	2
RBQYQRCE	LB122_F04	220815	A01147	1
RCBFCALD	LB96_A07	220815	A01147	4
RCDWVTOR	LB9_B01	210430	A01059	4
RCKOYAUS	LB81_C04	211001	A01059	2
RCKQDCBG	LB101_H06	220815	A01147	3
RCNNBZRH	LB20_B02	210505	A01059	2
RCSXDBPN	LB29_E05	210921	A01059	3
RCTELDBU	LB6_F02	210430	A01059	3
RCUXBGXW	LB99_H04	220815	A01147	3
RCVBHHUJ	LB121_H06	220915	A01147	2
RCYHVKYF	LB4_B06	210430	A01059	2
RDSALUOD	LB52_A07	211001	A01059	1
RDTJQOUG	LB32_D05	210921	A01059	4
RDUCKIZV	LB50_H05	211001	A01059	2
RDUFINKG	LB6_E01	210430	A01059	3
REAVHAFL	LB37_B06	211109	A01059	2
REBGQNAM	LB27_H04	210921	A01059	3
RELJPFPV	LB37_E07	211109	A01059	2
RENOYXRS	LB118_E09	220915	A01147	4
RESYOHSP	LB14_D05	210430	A01059	2
RFADLFSY	LB132_D04	220915	A01147	4
RFHBXQVU	LB2_F04	210430	A01059	3
RFMBXKQX	LB63_F03	211001	A01059	1
RFNSXFCN	LB52_E10	211001	A01059	1
RFRZTEGU	LB99_A04	220815	A01147	3
RFSGPWGT	LB25_E05	210921	A01059	2
RFSJFBSZ	LB77_H11	211001	A01059	3
RFWYTJKZ	LB84_H08	220815	A01147	1
RGIUNZGW	LB22_F05	210921	A01059	2
RGLTBQQD	LB82_B06	211001	A01059	3
RGYYJBZL	LB121_E05	220915	A01147	2
RHAVULCJ	LB115_F07	220915	A01147	1
RHFPKQIY	LB99_E07	220815	A01147	3
RHGZDBUY	LB9_H06	210430	A01059	4
RHXHMNJK	LB101_F07	220815	A01147	3
RHXQWPXG	LB128_C12	220915	A01147	3
RIFQVISY	LB80_H07	211013	A01059	3
RIGXBAIN	LB97_B05	220815	A01147	4
RIHAPJQV	LB118_H02	220915	A01147	4
RJCBXFMC	LB2_F03	210430	A01059	3
RJWYFNYD	LB15_E10	210505	A01059	1
RKAELCKV	LB68_A03	211001	A01059	4
RKEMEVWA	LB31_A04	211001	A01059	3
RKFMPIUW	LB68_E02	211001	A01059	4
RKHPIYVU	LB115_F03	220915	A01147	1
RKMETQPA	LB25_B06	211109	A01059	1
RLCQOQEA	LB50_B04	211001	A01059	2
RLCUORAS	LB25_A05	210921	A01059	2
RLFYAPMZ	LB33_D04	210921	A01059	4
RLNATYTE	LB8_C02	210505	A01059	1
RLRQPRUM	LB68_B05	211001	A01059	4
RLWECMUH	LB104_H08	220915	A01147	1
RMHOXKZJ	LB68_E03	211001	A01059	4
RMJDIQCP	LB6_A05	210430	A01059	3
RMLJMVPZ	LB31_B08	211001	A01059	3
RMLNDQOM	LB54_A09	211013	A01059	4
RMQGCNEE	LB115_D05	220915	A01147	1
RMQXSUJN	LB29_G04	210921	A01059	3
RNCODRLJ	LB15_C03	210430	A01059	1
RNIMKBEL	LB77_F12	211001	A01059	3
RNKZFREX	LB29_H06	210921	A01059	3
RNSRTPMV	LB63_G09	220915	A01147	1
RNSTBHEN	LB102_F04	220915	A01147	1
RODESKLA	LB96_H06	220815	A01147	4
RODKYWFV	LB63_H01	211109	A01059	2
RODKZJZM	LB75_F08	210921	A01059	2
ROZJHRBG	LB2_E01	210430	A01059	1
RPAHHDVJ	LB42_A07	211013	A01059	2
RPGCKXIB	LB20_A06	210505	A01059	2
RPHRDHQV	LB3_E02	210430	A01059	1
RPKOKKDQ	LB20_C03	210430	A01059	4
RPPOXYUT	LB96_H05	220815	A01147	4
RPSLKIGE	LB128_C04	220915	A01147	3
RPSXQSJV	LB75_B09	210921	A01059	2
RQAYEWQD	LB101_A08	220815	A01147	3
RQCZJCKC	LB84_H09	220815	A01147	1
RQVYITOI	LB82_A03	211013	A01059	4
RRKAHCFE	LB24_H08	211013	A01059	4
RROBXHXU	LB121_H08	220915	A01147	2
RRTMWSAW	LB39_F08	211013	A01059	2
RSCRBKHL	LB80_C03	211013	A01059	3
RSJZPPNL	LB108_E07	220815	A01147	4
RSNBVOCV	LB101_C07	220815	A01147	3
RTARODQB	LB97_E09	220815	A01147	4
RTDZNZRY	LB20_C11	210430	A01059	1
RTONVNWM	LB8_B11	210505	A01059	1
RTVLXQNB	LB129_G07	220815	A01147	2
RUEDMVIY	LB109_D08	220815	A01147	4
RUEOODHW	LB77_C09	211001	A01059	3
RUFMJWEV	LB3_F06	210430	A01059	1
RUHOUTFT	LB13_A04	210430	A01059	2
RUNPTKJN	LB85_F03	220815	A01147	2
RUUFKUHU	LB84_G08	220815	A01147	1
RUVTDNQM	LB70_B12	211013	A01059	1
RUXDNDON	LB15_F05	210505	A01059	1
RUYZKZFE	LB132_E04	220915	A01147	4
RVCWIJNY	LB81_A08	211001	A01059	2
RVHNSOSC	LB85_C10	220815	A01147	2
RWOXXNWY	LB32_H04	210921	A01059	4
RWQGKYDI	LB22_A05	210921	A01059	2
RWSZGRFS	LB20_A02	210505	A01059	2
RWTHZXMY	LB63_H10	220915	A01147	1
RWTQRZOX	LB51_G08	211001	A01059	2
RXJDGBIS	LB60_F07	211013	A01059	1
RXQBEYJP	LB6_C03	210430	A01059	3
RXVETPQV	LB22_B07	210921	A01059	2
RYGPBLCC	LB6_C06	210430	A01059	3
RYRTVCGD	LB68_D09	211109	A01059	1
RYVFQKDO	LB82_G02	211013	A01059	4
RYVJZWWZ	LB6_C05	210430	A01059	3
RYYGESLV	LB70_A10	211013	A01059	1
RYYVXVCZ	LB56_B05	210921	A01059	1
RZCBNHTS	LB15_E06	210430	A01059	1
RZDIPYWJ	LB42_D05	211013	A01059	2
RZNNGGGB	LB52_A11	211001	A01059	1
RZOSZXTG	LB52_C06	211001	A01059	1
RZQHNWXK	LB77_H10	211001	A01059	3
RZTJEEWF	LB13_G06	210430	A01059	2
RZUWTMWQ	LB31_F04	211109	A01059	1
RZXYKUWW	LB25_H04	210921	A01059	2
SABNPRHW	LB10_G04	210505	A01059	2
SAFGYEVH	LB80_E05	211013	A01059	3
SAGOITOT	LB12_C02	210430	A01059	3
SAIDUPSX	LB130_F01	220915	A01147	2
SAINNISZ	LB31_H06	211001	A01059	3
SBANGQPP	LB31_B10	211001	A01059	3
SBDGFQWC	LB128_A10	220915	A01147	3
SBFDAXNF	LB85_B09	220815	A01147	2
SBIQQBLP	LB73_G05	211013	A01059	2
SBJUQBBU	LB15_D01	210505	A01059	1
SBVVJMSP	LB75_A07	210921	A01059	2
SBYELXAZ	LB111_E07	220915	A01147	4
SCJSQPJQ	LB20_D12	210430	A01059	1
